1403715527.807142973,0.009076,-0.048171,0.067021,8.417375,0.040861,-3.113611
1403715527.907143116,0.009076,0.023736,0.078191,10.803659,0.988837,-3.407811
1403715528.007143021,-0.004887,0.024435,0.046775,9.970094,0.531194,-3.849110
1403715528.107142925,0.021642,0.036303,0.078191,8.376514,0.302372,-2.517040
1403715528.257143021,0.012566,0.000000,0.077493,9.487934,0.163444,-2.745862
1403715528.307142973,-0.015359,-0.034208,0.069813,8.907707,0.130755,-3.277056
1403715528.357142925,0.023038,-0.028623,0.115192,8.213069,0.457644,-1.928641
1403715528.407143116,-0.002793,-0.050964,0.103323,11.359370,-0.245166,-3.530394
1403715528.457143068,-0.032114,-0.314159,0.108909,11.857874,0.147100,-5.197525
1403715528.507143021,-0.043982,-0.092153,0.123569,11.547330,-0.645604,-4.470198
1403715528.557142973,0.029322,-0.039794,0.153589,11.825185,-0.449471,-4.543748
1403715528.607142925,-0.029322,0.124267,0.104720,10.632043,0.171616,-3.881799
1403715528.657143116,-0.045379,0.139626,0.151495,10.109022,0.098067,-3.121784
1403715528.707143068,0.002793,0.089361,0.130551,10.550321,0.016344,-3.718355
1403715528.757143021,-0.004887,0.072606,0.097738,10.223433,0.604743,-4.380304
1403715528.807142973,-0.043982,0.085870,0.103323,9.790306,0.024517,-4.600953
1403715528.857142925,-0.043284,0.001396,0.025831,10.640215,-0.890771,-4.837947
1403715528.907143116,-0.032114,0.016755,0.114494,9.945578,-0.768188,-4.748053
1403715528.957143068,-0.020944,-0.127060,0.023038,8.392858,0.269683,-3.930832
1403715529.007143021,0.081681,-0.034907,0.057945,9.414384,0.024517,-3.906316
1403715529.057142973,0.124267,-0.094946,0.168948,10.092677,-0.040861,-4.331270
1403715529.107142925,0.252026,-0.007679,0.042586,11.318509,-1.095076,-4.919669
1403715529.157143116,0.263894,-0.061436,0.030718,11.563675,0.024517,-4.886981
1403715529.207143068,0.323235,-0.041888,-0.016755,11.056998,-0.187961,-4.462026
1403715529.257143021,0.337896,-0.145910,-0.069115,11.212270,-0.596571,-3.988038
1403715529.307142973,0.346273,-0.138230,-0.095644,10.672904,-0.277855,-5.385485
1403715529.357142925,0.356745,-0.064926,-0.192684,9.487934,0.310544,-2.827584
1403715529.407143116,0.352557,0.002094,-0.120079,6.407011,0.964321,-1.217659
1403715529.457143068,0.310669,0.104022,-0.104720,8.572647,-0.261511,-2.263702
1403715529.507143021,0.268781,0.107512,-0.043982,8.188553,0.196133,-3.350605
1403715529.557142973,0.210138,-0.013963,0.006283,12.691440,-0.531194,-6.022918
1403715529.607142925,0.159174,0.021642,-0.019548,10.869037,0.269683,-5.589790
1403715529.657143116,0.142419,0.066323,-0.038397,11.310336,-0.670121,-6.071951
1403715529.707143068,0.127758,0.055851,-0.091455,9.144701,0.702810,-3.105439
1403715529.757143021,0.120079,0.099833,0.004189,8.817813,0.449471,-2.811240
1403715529.807142973,0.095644,0.007679,0.056549,11.007965,-0.163444,-4.306754
1403715529.857142925,0.106814,0.057945,0.039095,10.010955,0.049033,-2.443490
1403715529.907143116,0.087965,0.106814,0.117984,9.161046,0.187961,-4.110621
1403715529.957143068,0.062832,0.137532,0.050265,11.375714,0.719154,-4.216859
1403715530.007143021,0.034907,0.237365,-0.012566,8.401030,0.367749,-2.296391
1403715530.057142973,-0.029322,0.189892,-0.072606,9.814822,-0.008172,-3.996210
1403715530.107142925,-0.053756,0.244346,-0.104720,9.872028,0.032689,-3.105439
1403715530.157143116,-0.062832,-0.055152,-0.074002,10.231605,-0.147100,-3.922660
1403715530.207143068,-0.030020,-0.050964,-0.069115,9.790306,0.147100,-3.514050
1403715530.257143021,-0.071908,-0.145211,-0.062832,12.291001,0.179789,-4.094276
1403715530.307142973,-0.026529,-0.131249,0.036303,10.239777,0.433127,-4.225032
1403715530.357142925,0.032812,-0.051662,0.194081,10.141711,-0.236994,-3.963521
1403715530.407143116,0.094248,-0.014661,0.259007,10.484943,-0.040861,-3.947177
1403715530.457143068,0.142419,-0.071209,0.174533,8.515441,-0.326888,-2.688657
1403715530.507143021,0.176627,-0.057247,0.120079,9.594173,-0.457644,-4.126965
1403715530.557142973,0.160570,-0.042586,0.150098,9.733100,0.000000,-5.385485
1403715530.607142925,0.184307,-0.002793,0.107512,8.270275,-0.089894,-3.620288
1403715530.657143116,0.134739,0.033510,0.069115,5.189352,0.457644,-1.577236
1403715530.707143068,0.202458,0.011868,0.029322,6.022918,1.495514,-1.299381
1403715530.757143021,0.254818,-0.034907,0.015359,7.183371,-0.343233,-1.961330
1403715530.807142973,0.359538,0.033510,0.053058,6.594972,1.029698,-1.642614
1403715530.857142925,0.323235,0.018850,0.038397,8.164036,0.065378,-2.688657
1403715530.907143116,0.282743,-0.078191,-0.010472,8.588991,-1.127765,-3.505877
1403715530.957143068,0.232478,-0.108210,0.002094,7.861664,0.629260,-3.015545
1403715531.007143021,0.221308,-0.233874,-0.004189,7.551120,-0.539366,-3.889971
1403715531.057142973,0.187797,-0.434238,0.013265,10.689248,0.261511,-5.352796
1403715531.107142925,0.150796,-0.377689,0.106116,10.877209,0.768188,-4.584609
1403715531.157143116,0.163363,-0.346971,0.099135,9.250940,-0.760015,-2.402629
1403715531.207143068,0.245742,-0.151495,0.395143,9.349006,-0.220650,-2.606934
1403715531.257143021,0.204553,0.247837,0.323933,11.424747,-0.710982,-4.543748
1403715531.307142973,0.210138,0.415388,0.316254,9.030290,0.482160,-2.402629
1403715531.357142925,0.138928,0.333707,0.241554,8.548130,-0.343233,-3.317917
1403715531.407143116,0.046775,0.244346,0.031416,9.062979,-0.465816,-4.143310
1403715531.457143068,0.042586,0.245044,0.053756,9.921061,-0.457644,-3.219850
1403715531.507143021,0.027227,0.099833,0.037001,8.744263,-0.694638,-4.486542
1403715531.557142973,0.033510,0.046775,0.067719,7.591982,0.490333,-3.350605
1403715531.607142925,0.035605,-0.025133,0.095644,7.886181,0.220650,-3.301572
1403715531.657143116,0.030718,-0.080983,0.150098,9.496106,-0.212477,-3.693838
1403715531.707143068,-0.082380,0.039095,-0.145211,8.335653,-0.424955,-4.306754
1403715531.757143021,-0.104022,0.031416,-0.182212,10.141711,0.343233,-3.579427
1403715531.807142973,-0.101229,0.233874,-0.171740,10.296983,0.326888,-3.767388
1403715531.857142925,-0.083776,0.278555,-0.092153,9.201907,-0.228822,-2.271874
1403715531.907143116,-0.087965,0.171740,-0.085172,9.079323,0.073550,-3.146300
1403715531.957143068,-0.080285,0.183609,-0.025831,9.030290,-0.482160,-3.628460
1403715532.007143021,-0.023736,0.171042,0.017453,9.414384,0.016344,-3.015545
1403715532.057142973,-0.057945,0.141721,-0.007679,6.954549,0.898943,-2.132946
1403715532.107142925,-0.071908,0.033510,-0.014661,10.019127,0.016344,-4.870636
1403715532.157143116,0.018850,0.106814,0.087266,9.283629,0.572055,-3.383294
1403715532.207143068,0.006283,0.069115,0.073304,7.591982,0.122583,-2.280046
1403715532.257143021,0.121475,0.057945,0.054454,8.613508,-0.964321,-3.505877
1403715532.307142973,0.141023,-0.078191,0.180816,8.556302,0.179789,-3.195333
1403715532.357142925,0.129852,-0.145910,0.197571,9.561484,0.555710,-3.955349
1403715532.407143116,0.114494,-0.006981,0.242252,8.621680,0.187961,-3.595772
1403715532.457143068,0.123569,0.051662,0.153589,10.100849,0.236994,-2.606934
1403715532.507143021,0.136136,-0.051662,0.307178,8.245758,0.147100,-2.296391
1403715532.557142973,0.113795,-0.046077,0.360236,10.239777,-0.253338,-4.298582
1403715532.607142925,0.193382,0.099833,0.385369,9.904716,0.367749,-3.824593
1403715532.657143116,0.122871,0.163363,0.331613,7.616498,0.351405,-2.353596
1403715532.707143068,0.126362,0.090059,0.344877,8.131347,-0.155272,-2.941995
1403715532.757143021,0.095644,0.085870,0.240855,10.517632,-0.130755,-4.584609
1403715532.807142973,0.023038,0.141023,0.175929,9.120185,0.310544,-2.508868
1403715532.857142925,-0.054454,0.030718,0.258309,7.894353,-0.482160,-2.508868
1403715532.907143116,-0.113097,0.023038,0.204553,9.234595,0.245166,-3.301572
1403715532.957143068,-0.242252,0.006981,0.262498,7.894353,0.694638,-3.048234
1403715533.007143021,-0.349066,0.006283,0.256912,7.894353,-0.286027,-2.958339
1403715533.057142973,-0.410501,-0.036303,0.256214,8.376514,0.073550,-3.849110
1403715533.107142925,-0.480315,0.116588,0.218515,8.392858,1.291209,-2.353596
1403715533.157143116,-0.615752,0.220610,0.117286,11.220442,-0.236994,-4.314926
1403715533.207143068,-0.557807,0.381878,0.010472,10.395049,-0.768188,-3.612116
1403715533.257143021,-0.545939,0.261799,0.173835,9.782133,0.939804,-3.669322
1403715533.307142973,-0.548732,0.098437,0.020246,10.386877,-1.086904,-4.135137
1403715533.357142925,-0.441917,-0.002793,-0.008378,9.912889,0.498505,-3.023717
1403715533.407143116,-0.377689,-0.115890,0.047473,10.321499,-0.457644,-4.396648
1403715533.457143068,-0.291819,-0.092153,0.148702,11.269475,-0.547538,-2.533385
1403715533.507143021,-0.178722,-0.147306,0.365123,9.708583,-0.269683,-2.835756
1403715533.557142973,-0.173835,-0.131249,0.418879,10.942587,-0.204305,-3.767388
1403715533.607142925,-0.074700,-0.188496,0.348368,10.117194,0.016344,-4.200515
1403715533.657143116,-0.043982,-0.198968,0.430049,10.811832,0.661949,-3.898143
1403715533.707143068,-0.062832,-0.156382,0.388161,11.588191,-0.702810,-4.241376
1403715533.757143021,-0.062832,-0.043982,0.223402,9.806650,-0.424955,-3.383294
1403715533.807142973,-0.145910,-0.120079,-0.035605,9.855683,0.236994,-3.808249
1403715533.857142925,-0.159174,-0.035605,-0.090059,10.958931,-0.637432,-3.366950
1403715533.907143116,-0.157778,-0.099135,-0.179420,9.773961,0.212477,-4.159654
1403715533.957143068,-0.127060,-0.080285,-0.152193,8.417375,-0.179789,-4.576437
1403715534.007143021,-0.124966,-0.035605,-0.208043,7.134338,0.187961,-4.772570
1403715534.057142973,-0.122871,0.007679,-0.198269,7.591982,0.302372,-2.386285
1403715534.107142925,-0.151495,-0.023736,-0.334405,6.603144,-1.217659,-1.969502
1403715534.157143116,-0.055152,0.000000,-0.240855,5.589790,1.095076,-1.168626
1403715534.207143068,-0.099135,0.021642,-0.210138,5.916679,0.269683,-0.947976
1403715534.257143021,-0.073304,0.034208,-0.249233,6.668522,-1.086904,-0.057205
1403715534.307142973,0.040492,0.080285,0.008378,6.791105,-0.457644,-1.536375
1403715534.357142925,-0.083078,0.086568,-0.053058,7.207888,0.637432,-2.329079
1403715534.407143116,-0.094946,0.032812,0.014661,6.562283,0.310544,-2.092085
1403715534.457143068,-0.132645,0.054454,0.045379,7.804459,0.604743,-2.132946
1403715534.507143021,-0.216421,-0.038397,0.129154,8.883190,0.065378,-3.326089
1403715534.557142973,-0.271573,0.031416,0.185703,8.817813,-0.939804,-2.345424
1403715534.607142925,-0.296008,-0.052360,0.222006,9.259112,-0.596571,-4.069760
1403715534.657143116,-0.367915,0.097738,0.200364,8.866846,0.800876,-2.941995
1403715534.707143068,-0.429351,-0.039794,0.272271,9.324490,-0.392266,-3.350605
1403715534.757143021,-0.487994,-0.173137,0.242252,8.115003,-0.645604,-4.110621
1403715534.807142973,-0.548033,-0.120777,0.249233,10.672904,-0.179789,-3.579427
1403715534.857142925,-0.594808,-0.262498,0.247837,8.057797,-0.049033,-3.448672
1403715534.907143116,-0.606676,-0.050964,0.204553,8.678885,-0.016344,-2.876617
1403715534.957143068,-0.581544,-0.115192,0.272969,9.545139,-1.062387,-3.162645
1403715535.007143021,-0.531976,-0.053058,0.182911,7.526604,-0.016344,-2.100258
1403715535.057142973,-0.462861,-0.210138,0.268083,10.648387,-0.661949,-3.710183
1403715535.107142925,-0.370010,-0.257611,0.265988,10.043644,-0.686466,-4.143310
1403715535.157143116,-0.277158,-0.159174,0.330914,6.889172,-0.907115,-2.754034
1403715535.207143068,-0.232478,-0.248535,0.203854,9.994611,-0.253338,-3.865455
1403715535.257143021,-0.200364,-0.242950,0.231082,11.163237,0.408610,-5.982056
1403715535.307142973,-0.167552,-0.111003,0.275064,11.310336,-1.176798,-3.097267
1403715535.357142925,-0.038397,0.023736,0.379784,9.210079,0.122583,-3.465016
1403715535.407143116,0.039794,0.191288,0.551524,8.294791,0.106239,-2.427146
1403715535.447143078,0.013265,0.217119,0.451691,7.158854,0.604743,-2.811240
1403715535.507143021,0.078191,0.296008,0.301593,10.403221,-0.523021,-3.669322
1403715535.557142973,0.022340,0.334405,0.150796,7.493915,-0.326888,-3.840938
1403715535.607142925,0.051662,0.367217,0.070511,9.414384,-1.332070,-3.473189
1403715535.657143116,0.053058,0.240855,-0.032114,8.793296,-0.817221,-4.772570
1403715535.707143068,0.123569,0.154985,-0.133343,9.667722,0.147100,-5.360969
1403715535.757143021,0.211534,0.050964,-0.150796,8.825985,-0.253338,-5.025908
1403715535.807142973,0.180816,0.086568,-0.393048,9.479762,-0.792704,-4.045243
1403715535.857142925,0.247837,-0.048869,-0.365821,8.123175,-0.163444,-3.840938
1403715535.907143116,0.268781,-0.084474,-0.328820,7.820803,0.408610,-1.895952
1403715535.957143068,0.400029,-0.151495,-0.196175,6.170017,0.702810,-1.421964
1403715536.007143021,0.330216,-0.143117,-0.191986,8.131347,0.547538,-1.716164
1403715536.057142973,0.259705,-0.261799,-0.120079,8.670713,-0.228822,-2.108430
1403715536.107142925,0.257611,-0.212930,-0.033510,7.878009,-1.111420,-3.195333
1403715536.157143116,0.206647,-0.091455,-0.138928,12.078524,-0.531194,-4.511059
1403715536.207143068,0.184307,-0.297404,-0.184307,9.022118,-0.016344,-3.481361
1403715536.257143021,0.126362,-0.085870,-0.129852,8.850502,-0.089894,-3.661149
1403715536.307142973,0.125664,0.110305,-0.183609,10.100849,0.081722,-3.448672
1403715536.357142925,0.048171,0.055851,-0.299498,8.401030,0.000000,-3.685666
1403715536.407143116,0.052360,0.299498,-0.289725,10.190744,-0.335061,-3.881799
1403715536.457143068,-0.013265,0.160570,-0.250629,9.586000,-0.375922,-3.554911
1403715536.507143021,-0.008378,0.289027,-0.275762,10.256121,-0.433127,-2.917478
1403715536.557142973,-0.012566,0.201760,-0.127060,9.275456,-0.539366,-3.652977
1403715536.607142925,0.037699,0.305782,-0.030020,10.427738,0.065378,-3.685666
1403715536.657143116,-0.023736,0.293215,-0.025133,9.438901,-0.882598,-3.317917
1403715536.707143068,0.022340,0.444012,0.064926,9.389867,0.196133,-3.726527
1403715536.757143021,0.083776,0.444710,0.116588,9.365351,-0.286027,-3.988038
1403715536.807142973,0.064926,0.526391,-0.031416,8.629852,-0.424955,-2.868445
1403715536.857142925,0.008378,0.421672,-0.115890,8.049625,-0.384094,-4.192343
1403715536.907143116,-0.014661,0.488692,-0.154287,9.340834,0.106239,-4.584609
1403715536.957143068,-0.101229,0.433540,-0.259007,10.223433,-0.179789,-4.298582
1403715537.007143021,-0.062134,0.383972,-0.175929,9.863855,-0.016344,-3.734699
1403715537.057142973,-0.106814,0.498466,-0.102625,10.117194,0.114411,-4.339443
1403715537.107142925,-0.051662,0.666716,-0.049567,9.504278,-0.498505,-3.620288
1403715537.157143116,-0.084474,0.616450,-0.004189,10.215260,0.375922,-3.603944
1403715537.207143068,-0.069115,0.566185,0.064926,9.806650,0.457644,-4.363959
1403715537.257143021,0.004887,0.524995,0.353953,8.866846,0.024517,-2.827584
1403715537.307142973,0.126362,0.231780,0.748397,8.883190,0.261511,-3.971693
1403715537.357142925,0.154985,-0.101927,0.696735,8.989429,1.283037,-2.901134
1403715537.407143116,0.156382,-0.654149,0.827984,7.943386,-0.335061,-3.906316
1403715537.457143068,0.171740,-0.642281,0.714887,10.100849,0.212477,-3.399639
1403715537.507143021,0.117984,-0.932704,0.677188,9.447073,-0.441299,-2.680484
1403715537.557142973,0.104022,-0.843343,0.557109,11.007965,-0.874426,-3.734699
1403715537.607142925,0.011868,-0.647866,0.411200,9.937405,0.686466,-3.195333
1403715537.657143116,0.041190,-0.374897,0.376991,10.493116,0.106239,-3.146300
1403715537.707143068,-0.006283,-0.000698,0.298102,9.741272,-0.245166,-2.786723
1403715537.757143021,-0.026529,0.425162,0.231082,8.139519,0.049033,-1.724336
1403715537.807142973,-0.032114,0.351160,0.104022,8.834157,0.359577,-3.898143
1403715537.857142925,-0.053058,0.290423,0.057945,9.602345,0.792704,-4.314926
1403715537.907143116,-0.030020,0.131249,0.050964,9.054807,-0.228822,-2.909306
1403715537.957143068,-0.016755,-0.044680,0.033510,6.856483,-0.155272,-2.222841
1403715538.007143021,0.006981,-0.159174,0.164759,8.262103,0.882598,-2.909306
1403715538.057142973,-0.058643,-0.268781,0.215025,10.272466,-0.163444,-4.069760
1403715538.107142925,-0.061436,-0.196175,0.248535,8.842329,0.588399,-2.705001
1403715538.157143116,-0.161268,-0.236667,0.254818,7.632843,0.531194,-3.293400
1403715538.207143068,-0.231780,-0.215723,0.222006,8.417375,-0.449471,-3.808249
1403715538.257143021,-0.275762,-0.134739,0.257611,9.463417,0.473988,-4.347615
1403715538.307142973,-0.331613,0.086568,0.152891,8.376514,0.179789,-2.116602
1403715538.357142925,-0.370010,0.166155,0.120079,6.774761,0.947976,-1.520031
1403715538.407143116,-0.461465,0.393048,-0.006981,9.921061,0.098067,-3.996210
1403715538.457143068,-0.509636,0.474730,-0.092153,8.785124,-0.073550,-2.549729
1403715538.507143021,-0.514523,0.443314,0.030020,9.340834,-0.809049,-2.950167
1403715538.557142973,-0.596903,0.344877,-0.142419,8.744263,0.629260,-2.835756
1403715538.607142925,-0.504749,0.166853,0.122173,9.447073,-0.547538,-3.440500
1403715538.657143116,-0.538260,0.039095,0.120079,9.921061,0.473988,-3.783732
1403715538.707143068,-0.599695,-0.083078,0.171740,6.684866,1.323898,-2.762206
1403715538.757143021,-0.649961,-0.297404,0.268781,8.883190,-0.997009,-2.173807
1403715538.807142973,-0.659036,-0.330914,0.219213,9.479762,0.473988,-4.225032
1403715538.857142925,-0.763756,-0.267384,0.222006,8.515441,0.490333,-2.827584
1403715538.907143116,-0.779813,-0.257611,0.319744,10.877209,-0.523021,-3.514050
1403715538.957143068,-0.806342,-0.143815,0.253422,6.603144,0.923460,-1.773369
1403715539.007143021,-0.878250,-0.047473,0.311367,8.360169,-0.392266,-3.097267
1403715539.057142973,-0.884533,-0.003491,0.345575,6.889172,0.171616,-1.585408
1403715539.107142925,-0.872665,-0.088663,0.355349,9.716756,0.016344,-4.053415
1403715539.157143116,-0.888722,0.078191,0.425162,8.687057,0.686466,-2.484351
1403715539.207143068,-0.858702,-0.057247,0.393746,7.755426,-0.980665,-1.953158
1403715539.257143021,-0.820305,-0.185005,0.363727,8.662541,0.751843,-3.783732
1403715539.307142973,-0.784002,-0.118682,0.374199,9.242768,-1.095076,-3.072750
1403715539.357142925,-0.760265,-0.175929,0.328122,8.115003,-0.931632,-2.051224
1403715539.407143116,-0.670905,-0.059341,0.291121,10.958931,-0.482160,-2.819412
1403715539.457143068,-0.611563,-0.080285,0.302291,9.904716,-0.580227,-3.178989
1403715539.507143021,-0.453786,-0.074002,0.335801,9.144701,-0.719154,-1.904125
1403715539.557142973,-0.262498,-0.044680,0.606676,12.258312,-0.825393,-1.855091
1403715539.607142925,-0.229685,0.029322,0.458673,12.854884,-0.841737,-4.282237
1403715539.657143116,-0.190590,0.078191,0.379784,10.885382,0.114411,-3.399639
1403715539.707143068,-0.179420,0.210836,0.231780,11.359370,0.441299,-3.734699
1403715539.757143021,-0.159174,0.067719,0.182212,9.904716,0.686466,-4.175998
1403715539.807142973,-0.049567,0.197571,0.078191,9.414384,0.032689,-3.612116
1403715539.857142925,-0.064228,-0.286234,0.059341,10.803659,0.400438,-3.947177
1403715539.907143116,0.070511,-0.316952,0.055851,10.280638,0.604743,-3.146300
1403715539.957143068,0.189892,-0.097738,0.247837,9.790306,0.547538,-2.999200
1403715540.007143021,0.068417,-0.618545,0.020944,10.820004,0.049033,-4.110621
1403715540.057142973,0.178722,-0.477522,0.293215,6.407011,0.318716,-0.988837
1403715540.107142925,0.145211,-0.239459,0.242252,10.811832,-0.809049,-3.603944
1403715540.157143116,0.195477,-0.150796,0.288328,9.095668,-0.024517,-2.835756
1403715540.207143068,0.083776,-0.195477,0.212232,11.318509,0.089894,-4.421165
1403715540.257143021,0.059341,0.128456,0.051662,8.204897,-0.539366,-2.018535
1403715540.307142973,-0.000698,0.155683,-0.129852,8.115003,0.482160,-3.219850
1403715540.357142925,-0.076096,0.085870,-0.232478,8.613508,-0.008172,-3.366950
1403715540.407143116,-0.053058,0.068417,-0.265988,11.351197,-0.972493,-2.443490
1403715540.457143068,-0.090059,-0.189892,-0.263196,9.136529,-0.384094,-2.680484
1403715540.507143021,-0.131947,-0.176627,-0.223402,9.545139,0.384094,-3.187161
1403715540.557142973,-0.154287,-0.249931,-0.096342,8.825985,-0.114411,-3.554911
1403715540.607142925,-0.037001,-0.120777,0.054454,9.855683,-0.506677,-3.187161
1403715540.657143116,0.004887,-0.217817,0.292517,9.700411,0.269683,-3.620288
1403715540.707143068,0.036303,-0.144513,0.390256,9.790306,-0.473988,-3.097267
1403715540.807142973,0.011868,0.210138,0.251327,8.302964,-0.114411,-2.525212
1403715540.857142925,0.004189,0.173137,0.246440,8.687057,0.351405,-3.236194
1403715540.907143116,-0.039095,0.267384,0.128456,9.749445,-0.923460,-3.228022
1403715540.957143068,-0.056549,0.342085,0.012566,9.577828,0.907115,-2.623279
1403715541.007143021,-0.057247,0.246440,-0.042586,9.030290,-0.735499,-2.762206
1403715541.057142973,-0.051662,0.119381,-0.034907,7.828976,0.335061,-2.876617
1403715541.107142925,-0.040492,0.020944,-0.020246,10.174399,0.228822,-4.404820
1403715541.157143116,0.066323,0.134041,0.256214,11.016137,-0.351405,-5.442691
1403715541.207143068,0.181514,0.279253,0.499862,8.490924,0.147100,-2.386285
1403715541.257143021,0.101229,0.385369,0.363727,8.172208,0.269683,-3.497705
1403715541.307142973,-0.031416,0.279951,0.151495,9.978266,-0.621088,-2.941995
1403715541.357142925,-0.086568,0.369312,-0.013265,10.460427,-0.433127,-4.519231
1403715541.407143116,-0.147306,0.115890,-0.133343,7.730909,0.147100,-2.394457
1403715541.447143078,-0.153589,-0.146608,-0.177325,8.327480,-0.915287,-2.941995
1403715541.507143021,-0.156382,-0.349764,-0.171740,9.349006,0.212477,-4.560092
1403715541.547142982,-0.125664,-0.319046,-0.120079,10.542149,0.032689,-4.396648
1403715541.607142925,-0.027925,-0.233874,0.057945,8.237586,-1.005182,-2.737690
1403715541.657143116,-0.134739,-0.186401,-0.222704,9.120185,-0.563882,-3.710183
1403715541.707143068,-0.120777,0.010472,-0.215723,11.563675,0.563882,-3.252539
1403715541.752142906,-0.255516,0.164061,-0.575261,9.782133,-0.514849,-4.494715
1403715541.807142973,-0.204553,0.222704,-0.417483,11.367542,-0.670121,-4.788914
1403715541.857142925,-0.181514,0.423068,-0.474031,10.010955,-0.130755,-3.473189
1403715541.907143116,-0.097738,0.238063,-0.337198,8.123175,-0.236994,-2.680484
1403715541.957143068,-0.036303,0.121475,-0.326726,8.817813,-0.326888,-3.195333
1403715542.007143021,0.053058,0.115192,-0.271573,9.022118,-1.135937,-4.486542
1403715542.057142973,0.231082,0.434238,-0.182212,10.337844,-0.931632,-3.693838
1403715542.107142925,0.231780,0.456578,-0.101927,13.001983,-0.196133,-6.088295
1403715542.157143116,0.328820,0.348368,-0.026529,9.961922,-0.514849,-4.560092
1403715542.207143068,0.421672,0.425162,0.021642,9.013946,-0.768188,-4.976875
1403715542.257143021,0.432144,0.336499,0.127758,10.002783,-0.841737,-4.167826
1403715542.307142973,0.551524,0.457276,0.222704,8.834157,0.057205,-2.615107
1403715542.357142925,0.624828,0.351160,0.248535,8.638024,-0.081722,-2.835756
1403715542.407143116,0.693245,0.527788,0.457974,12.724128,1.569064,-4.649987
1403715542.457143068,0.645074,0.432842,0.360934,10.844520,0.621088,-4.846120
1403715542.507143021,0.615054,0.153589,0.400728,9.136529,-0.498505,-3.415983
1403715542.557142973,0.456578,0.134041,0.158476,4.731709,1.225831,-1.144109
1403715542.607142925,0.410501,-0.151495,0.120777,7.036271,0.563882,-0.588399
